Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,DelayCategory,IsWeekend,TimeOfDay
2008,1,20,7,2059.0,2100.0,2158.0,2205,WN,1251,119.0,125.0,107.0,-7.0,-1.0,BWI,MDW,611.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,25,5,1411.0,1420.0,1600.0,1620,XE,310,109.0,120.0,87.0,-20.0,-9.0,SMF,GEG,649.0,11.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,17,4,1805.0,1745.0,1908.0,1855,WN,212,63.0,70.0,54.0,13.0,20.0,SJC,ONT,333.0,3.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,31,4,1229.0,1230.0,1302.0,1315,WN,717,93.0,105.0,82.0,-13.0,-1.0,SLC,GEG,546.0,3.0,8.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,28,1,1729.0,1715.0,1922.0,1915,WN,890,53.0,60.0,40.0,7.0,14.0,GEG,BOI,287.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,15,2,737.0,740.0,950.0,955,WN,2894,73.0,75.0,60.0,-5.0,-3.0,LAX,TUS,451.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,11,5,1959.0,2000.0,2056.0,2055,WN,56,57.0,55.0,43.0,1.0,-1.0,HOU,DAL,239.0,3.0,,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,7,1,1802.0,1800.0,1852.0,1855,WN,48,50.0,55.0,40.0,-3.0,2.0,HOU,DAL,239.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,27,7,1357.0,1135.0,1539.0,1300,WN,1437,102.0,85.0,64.0,159.0,142.0,OAK,LAS,407.0,22.0,16.0,0,0,142.0,0.0,17.0,0.0,0.0,1,1,Morning
2008,1,25,5,1214.0,1215.0,1728.0,1740,WN,3061,194.0,205.0,175.0,-12.0,-1.0,SEA,MCI,1489.0,6.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,12,6,639.0,640.0,955.0,1000,WN,3342,136.0,140.0,116.0,-5.0,-1.0,STL,MCO,880.0,6.0,,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,13,7,1257.0,1300.0,1412.0,1420,WN,649,75.0,80.0,66.0,-8.0,-3.0,OKC,HOU,419.0,2.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,14,1,652.0,655.0,826.0,820,WN,2123,94.0,85.0,59.0,6.0,-3.0,SLC,DEN,391.0,,28.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,13,7,1851.0,18.55,1858.0,1905,WN,2372,67.0,70.0,56.0,-7.0,-4.0,TUS,SAN,367.0,3.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,28,1,1903.0,1835.0,2107.0,2040,WN,1471,64.0,65.0,48.0,27.0,28.0,MDW,SDF,271.0,4.0,12.0,0,0,7.0,0.0,0.0,0.0,20.0,1,0,Evening
2008,1,9,3,1814.0,1810.0,2016.0,2015,WN,504,62.0,65.0,45.0,1.0,4.0,LAS,PHX,256.0,6.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,26,6,1024.0,1025.0,1426.0,1445,WN,3069,182.0,200.0,162.0,-19.0,-1.0,PHX,MDW,1444.0,6.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,5,6,718.0,720.0,1003.0,1000,WN,1157,165.0,160.0,152.0,3.0,-2.0,PBI,ISP,1052.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Morning
2008,1,27,7,20:11,1730.0,2133.0,1845,WN,820,82.0,75.0,64.0,168.0,161.0,OAK,LAX,337.0,5.0,13.0,0,0,20.0,0.0,7.0,0.0,141.0,1,1,Evening
2008,1,20,7,2047.0,2050.0,2157.0,2205,WN,1478,70.0,75.0,57.0,-8.0,-3.0,SJC,SNA,342.0,6.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,23,3,??,830.0,1002.0,935,WN,2005,61.0,65.0,48.0,27.0,31.0,BUF,BWI,281.0,3.0,10.0,0,0,23.0,0.0,0.0,0.0,4.0,1,0,Morning
2008,1,9,3,1404.0,1315.0,1647.0,1610,WN,706,103.0,-115.0,86.0,37.0,49.0,LAS,DEN,629.0,5.0,12.0,0,0,0.0,0.0,0.0,0.0,37.0,1,0,Afternoon
2008,1,14,1,1023.0,1015.0,1114.0,1115,WN,3153,51.0,60.0,35.0,-1.0,8.0,RNO,OAK,180.0,6.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,20,7,1940.0,1940.0,2118.0,2125,WN,1621,98.0,105.0,84.0,-7.0,0.0,STL,DAL,546.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,4,5,614.0,605.0,734.0,730,WN,3330,80.0,85.0,58.0,4.0,9.0,OAK,SNA,371.0,5.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,4,5,2110.0,2105.0,2249.0,2225,WN,1482,99.0,80.0,68.0,24.0,5.0,SAN,SJC,417.0,20.0,11.0,0,0,0.0,0.0,24.0,0.0,0.0,1,0,Evening
2008,1,4,5,800.0,800.0,1021.0,1030,WN,1683,141.0,150.0,101.0,-9.0,0.0,PHL,JAX,742.0,9.0,31.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,13,7,631.0,635.0,735.0,800,WN,3567,124.0,145.0,110.0,-25.0,-4.0,ALB,MDW,717.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,18,5,1816.0,1740.0,1914.0,1845,WN,1614,58.0,65.0,46.0,29.0,36.0,LIT,STL,296.0,4.0,8.0,0,0,7.0,0.0,0.0,0.0,22.0,1,0,Evening
2008,1,29,2,1625.0,1635.0,1909.0,1927,XE,322,104.0,112.0,92.0,-18.0,-10.0,TUS,SAT,762.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,10,4,824.0,825.0,1008.0,1005,WN,1041,104.0,100.0,81.0,3.0,-1.0,PHX,SLC,507.0,7.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,31,4,1946.0,1920.0,2059.0,2030,WN,299,73.0,70.0,61.0,29.0,26.0,ONT,SJC,333.0,4.0,8.0,0,0,0.0,0.0,3.0,0.0,26.0,1,0,Evening
2008,1,31,4,1409.0,1355.0,1923.0,1920,WN,1765,194.0,205.0,173.0,3.0,14.0,OAK,MCI,1489.0,9.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,14,1,838.0,830.0,940.0,930,WN,1456,62.0,60.0,49.0,10.0,8.0,STL,MDW,251.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,15,2,1336.0,1335.0,1449.0,1450,WN,8,73.0,75.0,62.0,-1.0,1.0,ONT,OAK,361.0,5.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,11,5,1257.0,1300.0,1546.0,1540,XE,24,169.0,160.0,153.0,6.0,-3.0,ONT,GEG,936.0,4.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,25,5,1232.0,1230.0,1332.0,1325,WN,26,60.0,55.0,43.0,7.0,2.0,HOU,DAL,239.0,4.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,18,5,634.0,635.0,748.0,750,WN,2990,74.0,75.0,49.0,-2.0,-1.0,SAN,LAS,258.0,8.0,17.0,N,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,4,5,2010.0,2010.0,2200.0,2155,WN,3504,110.0,105.0,96.0,5.0,0.0,JAX,BWI,663.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,22,2,1524.0,1525.0,1652.0,2401,WN,3141,88.0,80.0,72.0,7.0,-1.0,SMF,SNA,404.0,5.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,13,7,1753.0,1620.0,1912.0,1745,WN,36,79.0,85.0,69.0,87.0,93.0,DAL,MCI,461.0,4.0,6.0,0,0,79.0,0.0,0.0,0.0,8.0,1,1,Afternoon
2008,1,21,1,757.0,800.0,946.0,2401,WN,2616,229.0,220.0,214.0,6.0,-3.0,STL ,LAS,1372.0,5.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,16,3,847.0,850.0,943.0,955,WN,6,56.0,65.0,49.0,-12.0,-3.0,DAL,LBB,293.0,2.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,21,1,1934.0,1925.0,2038.0,2025,WN,1360,64.0,60.0,50.0,13.0,9.0,DAL,SAT,248.0,4.0,10.0,1,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,21,1,1942.0,1900.0,2119.0,2035,WN,1640,157.0,155.0,142.0,44.0,42.0,ABQ,OAK,889.0,5.0,10.0,0,0,32.0,0.0,2.0,0.0,10.0,1,0,Evening
2008,1,23,3,1803.0,1810.0,2124.0,2145,WN,3061,141.0,155.0,130.0,-21.0,-7.0,MCI,MCO,1072.0,6.0,5.0,0,TRUE,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,19,6,1709.0,1715.0,1845.0,1855,WN,1030,96.0,100.0,84.0,-10.0,-6.0,OAK,PDX,543.0,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,16,3,1942.0,1945.0,2115.0,2130,WN,1575,93.0,105.0,81.0,-15.0,-3.0,PDX,SJC,569.0,3.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,25,5,657.0,700.0,939.0,950,WN,373,102.0,110.0,78.0,-11.0,-3.0,OAK,SLC,588.0,3.0,21.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,24,4,1836.0,1810.0,1953.0,1930,WN,36,77.0,80.0,63.0,23.0,26.0,MCI,MDW,405.0,5.0,,0,0,4.0,0.0,0.0,0.0,19.0,1,0,Evening
2008,1,20,7,1347.0,1345.0,1855.0,1910,WN,1611,188.0,205.0,171.0,-15.0,2.0,DEN,TPA,1506.0,6.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,31,4,1:40PM,1345.0,1612.0,1615,WN,3482,152.0,150.0,134.0,-3.0,-5.0,CLE,MCO,895.0,6.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,6,7,833.0,830.0,949.0,955,WN,300,136.0,145.0,123.0,-6.0,3.0,ISP,MDW,765.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,12,6,1204.0,1205.0,1632.0,1650,WN,167,148.0,165.0,138.0,-18.0,-1.0,LAX,SAT,1210.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,14,1,729.0,730.0,803.0,805,WN,2554,94.0,95.0,80.0,-2.0,-1.0,RDU,BNA,443.0,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,14,1,1318.0,1320.0,1436.0,1445,WN,1689,78.0,85.0,65.0,-9.0,-2.0,SMF,SAN,480.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,14,1,2054.0,2100.0,2149.0,2155,WN,60,55.0,55.0,41.0,-6.0,-6.0,HOU,DAL,239.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,23,3,1618.0,1605.0,1741.0,1730,WN,367,83.0,85.0,69.0,11.0,13.0,SFO,LAS,414.0,5.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,17,4,2021.0,1900.0,2016.0,1900,WN,1435,55.0,60.0,44.0,76.0,81.0,PHX,LAS,256.0,6.0,5.0,0,0,0.0,0.0,0.0,0.0,76.0,1,0,Evening
2008,1,4,5,1113.0,1115.0,1315.0,1320,WN,1188,62.0,65.0,51.0,-5.0,-2.0,BHM,SDF,323.0,4.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,20,7,1230.0,1230.0,1405.0,1400,WN,1118,95.0,90.0,71.0,5.0,0.0,LAS,SFO,414.0,5.0,19.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Afternoon
2008,1,25,5,2139.0,2140.0,2220.0,2225,WN,3343,41.0,45.0,30.0,-5.0,-1.0,MCO,RSW,133.0,3.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,13,7,1932.0,1935.0,2217.0,2225,WN,1939,105.0,110.0,89.0,-8.0,-3.0,BNA,PHL,675.0,8.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,7,1,1512.0,1515.0,1743.0,1800,WN,224,91.0,105.0,81.0,-17.0,-3.0,MDW,BWI,611.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,18,5,1049.0,1045.0,1200.0,1210,WN,441,71.0,85.0,58.0,-10.0,4.0,LAS,SJC,386.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,7,1,1142.0,1135.0,1251.0,1255,WN,330,69.0,80.0,52.0,-4.0,7.0,SMF,LA,373.0,5.0,12.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,29,2,1737.0,1720.0,1814.0,1800,WN,1663,97.0,100.0,82.0,14.0,17.0,AUS,ELP,528.0,3.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,29,2,1136.0,1025.0,1331.0,1225,WN,270,55.0,60.0,45.0,66.0,71.0,MDW,CMH,284.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,66.0,1,0,Morning
2008,1,17,4,639.0,640.0,829.0,825,WN,2552,110.0,105.0,91.0,4.0,-1.0,PHX,DEN,602.0,7.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,14,1,1947.0,1945.0,2108.0,??,WN,286,81.0,75.0,57.0,8.0,2.0,PDX,RNO,444.0,4.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,6,7,1216.0,1200.0,1357.0,1330,WN,3679,101.0,90.0,80.0,27.0,16.0,SAN,OAK,446.0,5.0,16.0,0,0,6.0,0.0,11.0,0.0,10.0,1,1,Afternoon
2008,1,8,2,1327.0,1325.0,1559.0,1615,WN,458,272.0,290.0,258.0,-16.0,2.0,PIT,PHX,1813.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,26,6,1642.0,1625.0,1810.0,1750,WN,1568,88.0,85.0,70.0,20.0,17.0,SFO,SAN,447.0,2.0,16.0,0,0,0.0,0.0,3.0,0.0,17.0,1,1,Afternoon
2008,1,13,7,1659.0,1705.0,1803.0,1805,WN,37,64.0,60.0,47.0,-2.0,-6.0,HOU,HRL,276.0,3.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,11,5,2104.0,2100.0,2241.0,2300,WN,164,217.0,240.0,203.0,-19.0,4.0,MDW,LAS,1521.0,6.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,11,5,617.0,620.0,731.0,735,WN,2613,74.0,75.0,61.0,-4.0,-3.0,ABQ,PHX,328.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,17,4,1504.0,1450.0,1745.0,1735,WN,3045,101.0,105.0,89.0,10.0,14.0,SMF,PHX,647.0,5.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,27,7,709.0,710.0,824.0,830,WN,2128,75.0,80.0,56.0,-6.0,-1.0,LAS,RNO,345.0,7.0,,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,6,7,704.0,700.0,856.0,850,WN,293,112.0,110.0,88.0,6.0,4.0,RNO,SEA,564.0,5.0,19.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Morning
2008,1,8,2,909.0,910.0,1024.0,1015,WN,1764,75.0,65.0,53.0,9.0,-1.0,LAX,SJC,308.0,4.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,17,4,1805.0,1735.0,2031.0,2000,WN,1180,146.0,145.0,132.0,31.0,30.0,PBI,BWI,883.0,4.0,10.0,0,0,3.0,0.0,1.0,0.0,27.0,1,0,Evening
2008,1,25,5,628.0,625.0,711.0,725,WN,1136,103.0,120.0,90.0,-14.0,3.0,BWI,BNA,588.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,28,1,2100.0,2100.0,2217.0,2215,WN,50,77.0,75.0,60.0,2.0,0.0,ELP,PHX,347.0,5.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,29,2,1555.0,1600.0,1618.0,1610,WN,689,83.0,70.0,70.0,8.0,-5.0,CMH,MDW,284.0,5.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,6,7,1706.0,1705.0,1917.0,1905,WN,201,251.0,240.0,222.0,12.0,1.0,mdw,LAS,1521.0,12.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Evening
2008,1,11,5,735.0,710.0,1024.0,1000,WN,1112,169.0,170.0,156.0,24.0,25.0,ISP,MCO,972.0,5.0,8.0,0,0,0.0,24.0,0.0,0.0,0.0,1,0,Morning
2008,1,22,2,951.0,950.0,1034.0,1040,WN,342,43.0,50.0,34.0,-6.0,1.0,BNA,BHM,177.0,2.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,4,5,1534.0,1455.0,1630.0,1555,WN,239,56.0,60.0,42.0,35.0,39.0,ONT,LAS,197.0,8.0,6.0,0,0,3.0,0.0,0.0,0.0,32.0,1,0,Afternoon
2008,1,31,4,9:16PM,1810.0,2256.0,1945,WN,1443,100.0,95.0,87.0,191.0,186.0,san,OAK,446.0,6.0,7.0,0,0,0.0,0.0,5.0,0.0,186.0,1,0,Evening
2008,1,17,4,817.0,820.0,936.0,935,WN,1581,79.0,75.0,60.0,1.0,-3.0,SJC,SAN,417.0,3.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,28,1,2008.0,2010.0,2244.0,2240,WN,1502,156.0,150.0,136.0,4.0,-2.0,FLL,BWI,925.0,4.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Evening
2008,1,29,2,1742.0,1705.0,1943.0,1905,WN,2276,241.0,240.0,227.0,38.0,37.0,MDW,LAS,1521.0,6.0,8.0,0,0,0.0,6.0,1.0,0.0,31.0,1,0,Evening
2008,1,16,3,1906.0,1905.0,11.0,15,WN,2001,185.0,190.0,170.0,-4.0,1.0,LAX,MCI,1363.0,7.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,18,5,2235.0,2115.0,2350.0,2220,WN,3145,75.0,65.0,64.0,90.0,80.0,MSY,HOU,303.0,4.0,7.0,0,0,11.0,0.0,10.0,0.0,69.0,1,0,Evening
2008,1,21,1,1414.0,1320.0,1559.0,1520,WN,809,105.0,120.0,94.0,39.0,54.0,SEA,OAK,671.0,4.0,7.0,0,0,1.0,0.0,0.0,0.0,38.0,1,0,Afternoon
2008,1,19,6,1826.0,1830.0,1852.0,1910,WN,801,86.0,100.0,76.0,-18.0,-4.0,DTW,STL,440.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,6,7,2021.0,1905.0,2254.0,2140,WN,1324,93.0,95.0,78.0,74.0,76.0,BNA,BWI,588.0,4.0,11.0,0,0,7.0,0.0,0.0,0.0,67.0,1,1,Evening
2008,1,21,1,2139.0,2100.0,39.0,15,WN,1076,180.0,195.0,166.0,24.0,39.0,MHT,MCO,1142.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,24.0,1,0,Evening
2008,1,31,4,600.0,600.0,703.0,700,WN,3679,63.0,60.0,42.0,3.0,0.0,ONT,LAS,197.0,4.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,12,6,10:52,1055.0,1142.0,1145,WN,1655,50.0,50.0,40.0,-3.0,-3.0,OKC,DAL,181.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,11,5,1417.0,1415.0,1803.0,1815,WN,1001,166.0,180.0,149.0,-12.0,2.0,AUS,BWI,1342.0,9.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,12,6,845.0,845.0,938.0,955,WN,595,113.0,130.0,100.0,-17.0,0.0,MCI,ABQ,718.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,16,3,625.0,630.0,939.0,950,WN,1439,134.0,140.0,119.0,-11.0,-5.0,DEN,MDW,895.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,21,1,1439.0,1440.0,1642.0,1650,WN,3671,123.0,130.0,111.0,-8.0,-1.0,tpa,CMH,829.0,4.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,28,1,2000.0,2005.0,2045.0,2050,WN,892,45.0,45.0,36.0,-5.0,-5.0,SAT,HOU,192.0,4.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Evening
2008,1,25,5,954.0,955.0,1053.0,1055,WN,1495,59.0,60.0,41.0,-2.0,-1.0,LAS,SNA,226.0,4.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,17,4,1022.0,1020.0,1208.0,1220,WN,459,46.0,60.0,37.0,-12.0,2.0,GEG,BOI,287.0,2.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,13,7,2145.0,2100.0,2250.0,2215,WN,1588,65.0,75.0,50.0,35.0,45.0,OAK,LAX,337.0,8.0,,0,0,1.0,0.0,0.0,0.0,34.0,1,1,Evening
2008,1,27,7,1612.0,1530.0,1737.0,1645,WN,375,85.0,75.0,65.0,52.0,42.0,OAK,LAX,337.0,9.0,11.0,0,0,0.0,0.0,30.0,0.0,22.0,1,1,Afternoon
2008,1,12,6,1036.0,1010.0,1143.0,1125,WN,463,67.0,75.0,48.0,18.0,26.0,SJC,LAX,308.0,2.0,17.0,0,0,3.0,0.0,0.0,0.0,15.0,1,1,Morning
2008,1,26,6,1709.0,1715.0,1833.0,1840,WN,1950,84.0,85.0,69.0,-7.0,-6.0,DEN,SLC,391.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Evening
2008,1,23,3,705.0,710.0,839.0,855,WN,2706,154.0,165.0,137.0,-16.0,-5.0,DEN,OAK,957.0,4.0,13.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,24,4,1328.0,1330.0,1426.0,??,WN,29,58.0,60.0,43.0,-4.0,-2.0,DAL,HOU,239.0,4.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,18,5,1347.0,1340.0,1636.0,1630,WN,730,109.0,110.0,96.0,6.0,7.0,OAK,PHX,646.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,18,5,1753.0,1720.0,1915.0,1855,WN,2474,202.0,215.0,186.0,20.0,33.0,MCI,SAN,1333.0,3.0,13.0,0,0,10.0,0.0,0.0,0.0,10.0,1,0,Evening
2008,1,24,4,1925.0,1845.0,2136.0,2100,WN,1860,71.0,75.0,57.0,36.0,40.0,LAX,TUS,451.0,3.0,11.0,0,0,0.0,0.0,0.0,0.0,36.0,1,0,Evening
2008,1,13,7,2104.0,2045.0,2218.0,2200,WN,1559,74.0,75.0,65.0,18.0,19.0,ALB,BWI,288.0,4.0,5.0,0,0,0.0,0.0,0.0,0.0,18.0,1,1,Evening
2008,1,30,3,1620.0,1620.0,1729.0,1740,WN,3493,69.0,80.0,56.0,-11.0,0.0,SMF,LAX,373.0,6.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,14,1,1518.0,1520.0,1604.0,1615,WN,1539,46.0,55.0,30.0,-11.0,-2.0,LAS,ONT,197.0,4.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,13,7,1203.0,1045.0,1343.0,1225,WN,1606,160.0,,140.0,78.0,78.0,TPA,MDW,997.0,6.0,14.0,0,0,0.0,78.0,0.0,0.0,0.0,1,1,Morning
2008,1,28,1,1559.0,1550.0,1754.0,1745,WN,2712,115.0,115.0,100.0,9.0,9.0,DEN,PHX,602.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,31,4,930.0,925.0,1052.0,1045,WN,1422,82.0,80.0,60.0,7.0,5.0,SJC,LAS,386.0,6.0,16.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Morning
2008,1,16,3,1441.0,1435.0,1541.0,1540,WN,1928,120.0,125.0,105.0,1.0,6.0,BWI,MDW,611.0,4.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,27,7,757.0,755.0,959.0,1000,WN,33,122.0,125.0,107.0,-1.0,2.0,JAX,IN,688.0,6.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Morning
2008,1,23,3,1235.0,1230.0,1513.0,1535,WN,3047,158.0,185.0,147.0,-22.0,5.0,PHL,PHL,992.0,2.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,27,7,1533.0,1530.0,1632.0,1635,WN,43,59.0,65.0,49.0,-3.0,3.0,LIT,DAL,296.0,4.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,Afternoon
2008,1,6,7,1759.0,1745.0,1859.0,1850,WN,555,60.0,65.0,49.0,9.0,14.0,LBB,AUS,341.0,3.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,Evening
2008,1,23,3,1611.0,1600.0,1709.0,1700,WN,39,58.0,60.0,48.0,9.0,11.0,DAL,HOU,239.0,3.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,Afternoon
2008,1,31,4,1620.0,1630.0,1739.0,1740,XE,118,79.0,70.0,46.0,-1.0,-10.0,ELP,TUS,269.0,24.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Afternoon
2008,1,7,1,1058.0,1100.0,1301.0,1310,WN,323,123.0,130.0,113.0,-9.0,-2.0,TPA,BWI,842.0,2.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
2008,1,31,4,754.0,800.0,836.0,845,XE,530,102.0,105.0,89.0,-9.0,-6.0,RDU,BHM,481.0,3.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,Morning
